video_id,file_name,source_path,duration_seconds,resolution,aspect_ratio,analysis_status,video_type_primary,video_type_secondary,structure_formula,opening_type,opening_0_3s_function,opening_reason,middle_delivery_type,middle_delivery_evidence,ending_closure_type,ending_next_action,source_integrity_score,visual_speech_continuity_score,emotion_continuity_score,editing_flow_score,jump_cut_risk,why_complete_or_incomplete,how_to_make_complete,how_middle_avoids_jump,usable_as_reference,manual_review_items,evidence_timecodes,evidence_frame_summaries,notes
fv_0115,每天练习五组告别小腹凸出困扰.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练习五组告别小腹凸出困扰.mp4,58.7,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0116,每天练习这个动作越练越有力量6.6.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练习这个动作越练越有力量6.6.mp4,35.921,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0117,每天练瑜伽小球告别跑跳漏水尴尬.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练瑜伽小球告别跑跳漏水尴尬.mp4,23.986,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0118,王炸臀桥.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/王炸臀桥.mp4,12.306,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0119,甩掉小肚腩.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/甩掉小肚腩.mp4,20.642,720x1280,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0120,疼痛不舒服的这个动作帮你改变.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/疼痛不舒服的这个动作帮你改变.mp4,31.068,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0121,盆底肌没有感觉就练这个动作6.5（2）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆底肌没有感觉就练这个动作6.5（2）.mp4,27.376,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0122,盆底高张多练这个动作.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆底高张多练这个动作.mp4,49.644,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0123,盆盆底松C一个小球让你紧致.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆盆底松C一个小球让你紧致.mp4,26.053,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0124,盆盆底松松的一个小球帮你改变.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆盆底松松的一个小球帮你改变.mp4,41.355,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0125,腹横肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/腹横肌.mp4,15.0,720x1280,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0126,蝴蝶开合式让你收盆底提耻骨6.3（3）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/蝴蝶开合式让你收盆底提耻骨6.3（3）.mp4,31.486,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0127,跑跳漏水尴尬一个小球告别困扰.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/跑跳漏水尴尬一个小球告别困扰.mp4,25.472,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0128,跑跳漏水尴尬一个小球告别尴尬.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/跑跳漏水尴尬一个小球告别尴尬.mp4,25.472,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0129,跑跳漏水尴尬就练这几个动作6.16.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/跑跳漏水尴尬就练这几个动作6.16.mp4,24.474,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0130,1.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/1.mp4,27.121,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0131,2.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/2.mp4,12.121,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0132,3.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/3.mp4,23.614,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0133,3c1f730c6718638e03e080ee7f2bb1c4.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/3c1f730c6718638e03e080ee7f2bb1c4.mp4,40.358,720x1280,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0134,4.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/4.mp4,38.313,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0135,5.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/5.mp4,20.642,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0136,下腹部坠胀这一式帮你搞定6.5（3）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/下腹部坠胀这一式帮你搞定6.5（3）.mp4,36.223,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0137,产后三个动作告别妈妈臀（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/产后三个动作告别妈妈臀（复制.mp4,10.936,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0138,只需一个瑜伽小球告别跑跳（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽小球告别跑跳（复制.mp4,20.433,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0139,只需一个瑜伽小球让你告别妈妈臀（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽小球让你告别妈妈臀（复制.mp4,12.237,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0140,只需一个瑜伽球告别盆盆松（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽球告别盆盆松（复制.mp4,9.404,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0141,只需一个瑜伽球练出紧致的盆底肌（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽球练出紧致的盆底肌（复制.mp4,13.189,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0142,只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,9.752,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
